tipo_label,pixels
1,"[[[875 606]]

 [[877 608]]

 [[877 609]]

 [[878 610]]

 [[878 611]]

 [[879 612]]

 [[879 613]]

 [[880 614]]

 [[880 615]]

 [[881 616]]

 [[881 617]]

 [[882 618]]

 [[882 619]]

 [[883 620]]

 [[883 621]]

 [[884 622]]

 [[884 623]]

 [[885 624]]

 [[885 625]]

 [[886 626]]

 [[886 627]]

 [[887 628]]

 [[887 629]]

 [[888 630]]

 [[888 631]]

 [[889 632]]

 [[889 633]]

 [[890 634]]

 [[890 635]]

 [[891 636]]

 [[891 637]]

 [[892 638]]

 [[892 639]]

 [[893 640]]

 [[893 641]]

 [[894 642]]

 [[894 643]]

 [[893 644]]

 [[857 644]]

 [[856 643]]

 [[856 642]]

 [[857 641]]

 [[857 640]]

 [[858 639]]

 [[858 638]]

 [[859 637]]

 [[859 636]]

 [[860 635]]

 [[860 634]]

 [[861 633]]

 [[861 632]]

 [[862 631]]

 [[862 630]]

 [[863 629]]

 [[863 628]]

 [[864 627]]

 [[864 626]]

 [[865 625]]

 [[865 624]]

 [[866 623]]

 [[866 622]]

 [[867 621]]

 [[867 620]]

 [[868 619]]

 [[868 618]]

 [[869 617]]

 [[869 616]]

 [[870 615]]

 [[870 614]]

 [[871 613]]

 [[871 612]]

 [[872 611]]

 [[872 610]]

 [[873 609]]

 [[873 608]]]"
1,"[[[975 605]]

 [[977 607]]

 [[977 608]]

 [[978 609]]

 [[978 610]]

 [[979 611]]

 [[979 612]]

 [[980 613]]

 [[980 614]]

 [[981 615]]

 [[981 616]]

 [[982 617]]

 [[982 618]]

 [[983 619]]

 [[983 620]]

 [[984 621]]

 [[984 622]]

 [[985 623]]

 [[985 624]]

 [[986 625]]

 [[986 626]]

 [[987 627]]

 [[987 628]]

 [[988 629]]

 [[988 630]]

 [[989 631]]

 [[989 632]]

 [[990 633]]

 [[990 634]]

 [[991 635]]

 [[991 636]]

 [[992 637]]

 [[992 638]]

 [[993 639]]

 [[993 640]]

 [[994 641]]

 [[994 642]]

 [[995 643]]

 [[995 644]]

 [[994 645]]

 [[956 645]]

 [[955 644]]

 [[955 643]]

 [[956 642]]

 [[956 641]]

 [[957 640]]

 [[957 639]]

 [[958 638]]

 [[958 637]]

 [[959 636]]

 [[959 635]]

 [[960 634]]

 [[960 633]]

 [[961 632]]

 [[961 631]]

 [[962 630]]

 [[962 629]]

 [[963 628]]

 [[963 627]]

 [[964 626]]

 [[964 625]]

 [[965 624]]

 [[965 623]]

 [[966 622]]

 [[966 621]]

 [[967 620]]

 [[967 619]]

 [[968 618]]

 [[968 617]]

 [[969 616]]

 [[969 615]]

 [[970 614]]

 [[970 613]]

 [[971 612]]

 [[971 611]]

 [[972 610]]

 [[972 609]]

 [[973 608]]

 [[973 607]]]"
1,"[[[675 605]]

 [[677 607]]

 [[677 608]]

 [[678 609]]

 [[678 610]]

 [[679 611]]

 [[679 612]]

 [[680 613]]

 [[680 614]]

 [[681 615]]

 [[681 616]]

 [[682 617]]

 [[682 618]]

 [[683 619]]

 [[683 620]]

 [[684 621]]

 [[684 622]]

 [[685 623]]

 [[685 624]]

 [[686 625]]

 [[686 626]]

 [[687 627]]

 [[687 628]]

 [[688 629]]

 [[688 630]]

 [[689 631]]

 [[689 632]]

 [[690 633]]

 [[690 634]]

 [[691 635]]

 [[691 636]]

 [[692 637]]

 [[692 638]]

 [[693 639]]

 [[693 640]]

 [[694 641]]

 [[694 642]]

 [[695 643]]

 [[695 644]]

 [[694 645]]

 [[656 645]]

 [[655 644]]

 [[655 643]]

 [[656 642]]

 [[656 641]]

 [[657 640]]

 [[657 639]]

 [[658 638]]

 [[658 637]]

 [[659 636]]

 [[659 635]]

 [[660 634]]

 [[660 633]]

 [[661 632]]

 [[661 631]]

 [[662 630]]

 [[662 629]]

 [[663 628]]

 [[663 627]]

 [[664 626]]

 [[664 625]]

 [[665 624]]

 [[665 623]]

 [[666 622]]

 [[666 621]]

 [[667 620]]

 [[667 619]]

 [[668 618]]

 [[668 617]]

 [[669 616]]

 [[669 615]]

 [[670 614]]

 [[670 613]]

 [[671 612]]

 [[671 611]]

 [[672 610]]

 [[672 609]]

 [[673 608]]

 [[673 607]]]"
2,"[[[125 604]]

 [[127 606]]

 [[127 607]]

 [[128 608]]

 [[128 609]]

 [[129 610]]

 [[129 611]]

 [[130 612]]

 [[130 613]]

 [[131 614]]

 [[131 615]]

 [[132 616]]

 [[132 617]]

 [[133 618]]

 [[133 619]]

 [[134 620]]

 [[134 621]]

 [[135 622]]

 [[135 623]]

 [[136 624]]

 [[136 625]]

 [[137 626]]

 [[137 627]]

 [[138 628]]

 [[138 629]]

 [[139 630]]

 [[139 631]]

 [[140 632]]

 [[140 633]]

 [[141 634]]

 [[141 635]]

 [[142 636]]

 [[142 637]]

 [[143 638]]

 [[143 639]]

 [[144 640]]

 [[144 641]]

 [[145 642]]

 [[145 643]]

 [[146 644]]

 [[146 645]]

 [[145 646]]

 [[105 646]]

 [[104 645]]

 [[104 644]]

 [[105 643]]

 [[105 642]]

 [[106 641]]

 [[106 640]]

 [[107 639]]

 [[107 638]]

 [[108 637]]

 [[108 636]]

 [[109 635]]

 [[109 634]]

 [[110 633]]

 [[110 632]]

 [[111 631]]

 [[111 630]]

 [[112 629]]

 [[112 628]]

 [[113 627]]

 [[113 626]]

 [[114 625]]

 [[114 624]]

 [[115 623]]

 [[115 622]]

 [[116 621]]

 [[116 620]]

 [[117 619]]

 [[117 618]]

 [[118 617]]

 [[118 616]]

 [[119 615]]

 [[119 614]]

 [[120 613]]

 [[120 612]]

 [[121 611]]

 [[121 610]]

 [[122 609]]

 [[122 608]]

 [[123 607]]

 [[123 606]]]"
2,"[[[569 570]]

 [[570 569]]

 [[581 569]]

 [[582 570]]

 [[582 581]]

 [[581 582]]

 [[570 582]]

 [[569 581]]]"
2,"[[[419 570]]

 [[420 569]]

 [[430 569]]

 [[431 570]]

 [[431 580]]

 [[430 581]]

 [[420 581]]

 [[419 580]]]"
2,"[[[368 569]]

 [[369 568]]

 [[382 568]]

 [[383 569]]

 [[383 582]]

 [[382 583]]

 [[369 583]]

 [[368 582]]]"
2,"[[[268 569]]

 [[269 568]]

 [[282 568]]

 [[283 569]]

 [[283 582]]

 [[282 583]]

 [[269 583]]

 [[268 582]]]"
2,"[[[667 568]]

 [[668 567]]

 [[683 567]]

 [[684 568]]

 [[684 583]]

 [[683 584]]

 [[668 584]]

 [[667 583]]]"
2,"[[[515 566]]

 [[516 565]]

 [[535 565]]

 [[536 566]]

 [[536 585]]

 [[535 586]]

 [[516 586]]

 [[515 585]]]"
2,"[[[314 565]]

 [[315 564]]

 [[336 564]]

 [[337 565]]

 [[337 586]]

 [[336 587]]

 [[315 587]]

 [[314 586]]]"
2,"[[[812 563]]

 [[813 562]]

 [[837 562]]

 [[838 563]]

 [[838 587]]

 [[837 588]]

 [[813 588]]

 [[812 587]]]"
2,"[[[762 563]]

 [[763 562]]

 [[788 562]]

 [[789 563]]

 [[789 588]]

 [[788 589]]

 [[763 589]]

 [[762 588]]]"
2,"[[[461 562]]

 [[462 561]]

 [[489 561]]

 [[490 562]]

 [[490 589]]

 [[489 590]]

 [[462 590]]

 [[461 589]]]"
2,"[[[161 562]]

 [[162 561]]

 [[189 561]]

 [[190 562]]

 [[190 589]]

 [[189 590]]

 [[162 590]]

 [[161 589]]]"
2,"[[[910 561]]

 [[911 560]]

 [[940 560]]

 [[941 561]]

 [[941 590]]

 [[940 591]]

 [[911 591]]

 [[910 590]]]"
2,"[[[860 561]]

 [[861 560]]

 [[890 560]]

 [[891 561]]

 [[891 590]]

 [[890 591]]

 [[861 591]]

 [[860 590]]]"
2,"[[[208 559]]

 [[209 558]]

 [[241 558]]

 [[242 559]]

 [[242 591]]

 [[241 592]]

 [[209 592]]

 [[208 591]]]"
2,"[[[  7 558]]

 [[  8 557]]

 [[ 42 557]]

 [[ 43 558]]

 [[ 43 592]]

 [[ 42 593]]

 [[  8 593]]

 [[  7 592]]]"
2,"[[[706 557]]

 [[707 556]]

 [[744 556]]

 [[745 557]]

 [[745 594]]

 [[744 595]]

 [[707 595]]

 [[706 594]]]"
2,"[[[605 556]]

 [[606 555]]

 [[645 555]]

 [[646 556]]

 [[646 595]]

 [[645 596]]

 [[606 596]]

 [[605 595]]]"
2,"[[[ 55 556]]

 [[ 56 555]]

 [[ 94 555]]

 [[ 95 556]]

 [[ 95 594]]

 [[ 94 595]]

 [[ 56 595]]

 [[ 55 594]]]"
2,"[[[954 555]]

 [[955 554]]

 [[995 554]]

 [[996 555]]

 [[996 595]]

 [[995 596]]

 [[955 596]]

 [[954 595]]]"
2,"[[[104 555]]

 [[105 554]]

 [[145 554]]

 [[146 555]]

 [[146 595]]

 [[145 596]]

 [[105 596]]

 [[104 595]]]"
2,"[[[519 520]]

 [[520 519]]

 [[531 519]]

 [[532 520]]

 [[532 531]]

 [[531 532]]

 [[520 532]]

 [[519 531]]]"
2,"[[[868 519]]

 [[869 518]]

 [[882 518]]

 [[883 519]]

 [[883 532]]

 [[882 533]]

 [[869 533]]

 [[868 532]]]"
2,"[[[317 518]]

 [[318 517]]

 [[333 517]]

 [[334 518]]

 [[334 533]]

 [[333 534]]

 [[318 534]]

 [[317 533]]]"
2,"[[[416 517]]

 [[417 516]]

 [[433 516]]

 [[434 517]]

 [[434 533]]

 [[433 534]]

 [[417 534]]

 [[416 533]]]"
2,"[[[715 516]]

 [[716 515]]

 [[735 515]]

 [[736 516]]

 [[736 535]]

 [[735 536]]

 [[716 536]]

 [[715 535]]]"
2,"[[[615 516]]

 [[616 515]]

 [[634 515]]

 [[635 516]]

 [[635 534]]

 [[634 535]]

 [[616 535]]

 [[615 534]]]"
2,"[[[ 14 515]]

 [[ 15 514]]

 [[ 36 514]]

 [[ 37 515]]

 [[ 37 536]]

 [[ 36 537]]

 [[ 15 537]]

 [[ 14 536]]]"
2,"[[[663 514]]

 [[664 513]]

 [[687 513]]

 [[688 514]]

 [[688 537]]

 [[687 538]]

 [[664 538]]

 [[663 537]]]"
2,"[[[263 514]]

 [[264 513]]

 [[286 513]]

 [[287 514]]

 [[287 536]]

 [[286 537]]

 [[264 537]]

 [[263 536]]]"
2,"[[[960 511]]

 [[961 510]]

 [[989 510]]

 [[990 511]]

 [[990 539]]

 [[989 540]]

 [[961 540]]

 [[960 539]]]"
2,"[[[460 511]]

 [[461 510]]

 [[489 510]]

 [[490 511]]

 [[490 539]]

 [[489 540]]

 [[461 540]]

 [[460 539]]]"
2,"[[[108 509]]

 [[109 508]]

 [[141 508]]

 [[142 509]]

 [[142 541]]

 [[141 542]]

 [[109 542]]

 [[108 541]]]"
2,"[[[807 508]]

 [[808 507]]

 [[842 507]]

 [[843 508]]

 [[843 542]]

 [[842 543]]

 [[808 543]]

 [[807 542]]]"
2,"[[[157 508]]

 [[158 507]]

 [[193 507]]

 [[194 508]]

 [[194 543]]

 [[193 544]]

 [[158 544]]

 [[157 543]]]"
2,"[[[ 57 508]]

 [[ 58 507]]

 [[ 93 507]]

 [[ 94 508]]

 [[ 94 543]]

 [[ 93 544]]

 [[ 58 544]]

 [[ 57 543]]]"
2,"[[[756 507]]

 [[757 506]]

 [[794 506]]

 [[795 507]]

 [[795 544]]

 [[794 545]]

 [[757 545]]

 [[756 544]]]"
2,"[[[556 507]]

 [[557 506]]

 [[593 506]]

 [[594 507]]

 [[594 543]]

 [[593 544]]

 [[557 544]]

 [[556 543]]]"
2,"[[[206 507]]

 [[207 506]]

 [[243 506]]

 [[244 507]]

 [[244 543]]

 [[243 544]]

 [[207 544]]

 [[206 543]]]"
2,"[[[905 506]]

 [[906 505]]

 [[944 505]]

 [[945 506]]

 [[945 544]]

 [[944 545]]

 [[906 545]]

 [[905 544]]]"
2,"[[[355 506]]

 [[356 505]]

 [[395 505]]

 [[396 506]]

 [[396 545]]

 [[395 546]]

 [[356 546]]

 [[355 545]]]"
2,"[[[719 470]]

 [[720 469]]

 [[730 469]]

 [[731 470]]

 [[731 480]]

 [[730 481]]

 [[720 481]]

 [[719 480]]]"
2,"[[[768 469]]

 [[769 468]]

 [[782 468]]

 [[783 469]]

 [[783 482]]

 [[782 483]]

 [[769 483]]

 [[768 482]]]"
2,"[[[668 469]]

 [[669 468]]

 [[681 468]]

 [[682 469]]

 [[682 481]]

 [[681 482]]

 [[669 482]]

 [[668 481]]]"
2,"[[[168 469]]

 [[169 468]]

 [[181 468]]

 [[182 469]]

 [[182 481]]

 [[181 482]]

 [[169 482]]

 [[168 481]]]"
2,"[[[ 18 469]]

 [[ 19 468]]

 [[ 32 468]]

 [[ 33 469]]

 [[ 33 482]]

 [[ 32 483]]

 [[ 19 483]]

 [[ 18 482]]]"
2,"[[[367 468]]

 [[368 467]]

 [[382 467]]

 [[383 468]]

 [[383 482]]

 [[382 483]]

 [[368 483]]

 [[367 482]]]"
2,"[[[466 467]]

 [[467 466]]

 [[484 466]]

 [[485 467]]

 [[485 484]]

 [[484 485]]

 [[467 485]]

 [[466 484]]]"
2,"[[[515 466]]

 [[516 465]]

 [[535 465]]

 [[536 466]]

 [[536 485]]

 [[535 486]]

 [[516 486]]

 [[515 485]]]"
2,"[[[914 465]]

 [[915 464]]

 [[935 464]]

 [[936 465]]

 [[936 485]]

 [[935 486]]

 [[915 486]]

 [[914 485]]]"
2,"[[[814 465]]

 [[815 464]]

 [[835 464]]

 [[836 465]]

 [[836 485]]

 [[835 486]]

 [[815 486]]

 [[814 485]]]"
2,"[[[413 464]]

 [[414 463]]

 [[436 463]]

 [[437 464]]

 [[437 486]]

 [[436 487]]

 [[414 487]]

 [[413 486]]]"
2,"[[[862 463]]

 [[863 462]]

 [[888 462]]

 [[889 463]]

 [[889 488]]

 [[888 489]]

 [[863 489]]

 [[862 488]]]"
2,"[[[212 463]]

 [[213 462]]

 [[238 462]]

 [[239 463]]

 [[239 488]]

 [[238 489]]

 [[213 489]]

 [[212 488]]]"
2,"[[[311 462]]

 [[312 461]]

 [[339 461]]

 [[340 462]]

 [[340 489]]

 [[339 490]]

 [[312 490]]

 [[311 489]]]"
2,"[[[110 461]]

 [[111 460]]

 [[139 460]]

 [[140 461]]

 [[140 489]]

 [[139 490]]

 [[111 490]]

 [[110 489]]]"
2,"[[[957 458]]

 [[958 457]]

 [[993 457]]

 [[994 458]]

 [[994 493]]

 [[993 494]]

 [[958 494]]

 [[957 493]]]"
2,"[[[606 457]]

 [[607 456]]

 [[644 456]]

 [[645 457]]

 [[645 494]]

 [[644 495]]

 [[607 495]]

 [[606 494]]]"
2,"[[[556 457]]

 [[557 456]]

 [[594 456]]

 [[595 457]]

 [[595 494]]

 [[594 495]]

 [[557 495]]

 [[556 494]]]"
2,"[[[256 457]]

 [[257 456]]

 [[294 456]]

 [[295 457]]

 [[295 494]]

 [[294 495]]

 [[257 495]]

 [[256 494]]]"
2,"[[[ 56 457]]

 [[ 57 456]]

 [[ 93 456]]

 [[ 94 457]]

 [[ 94 493]]

 [[ 93 494]]

 [[ 57 494]]

 [[ 56 493]]]"
2,"[[[919 420]]

 [[920 419]]

 [[931 419]]

 [[932 420]]

 [[932 431]]

 [[931 432]]

 [[920 432]]

 [[919 431]]]"
2,"[[[468 419]]

 [[469 418]]

 [[481 418]]

 [[482 419]]

 [[482 431]]

 [[481 432]]

 [[469 432]]

 [[468 431]]]"
2,"[[[567 418]]

 [[568 417]]

 [[582 417]]

 [[583 418]]

 [[583 432]]

 [[582 433]]

 [[568 433]]

 [[567 432]]]"
2,"[[[117 418]]

 [[118 417]]

 [[133 417]]

 [[134 418]]

 [[134 433]]

 [[133 434]]

 [[118 434]]

 [[117 433]]]"
2,"[[[366 417]]

 [[367 416]]

 [[383 416]]

 [[384 417]]

 [[384 433]]

 [[383 434]]

 [[367 434]]

 [[366 433]]]"
2,"[[[665 416]]

 [[666 415]]

 [[685 415]]

 [[686 416]]

 [[686 435]]

 [[685 436]]

 [[666 436]]

 [[665 435]]]"
2,"[[[414 415]]

 [[415 414]]

 [[435 414]]

 [[436 415]]

 [[436 435]]

 [[435 436]]

 [[415 436]]

 [[414 435]]]"
2,"[[[ 64 415]]

 [[ 65 414]]

 [[ 85 414]]

 [[ 86 415]]

 [[ 86 435]]

 [[ 85 436]]

 [[ 65 436]]

 [[ 64 435]]]"
2,"[[[162 413]]

 [[163 412]]

 [[188 412]]

 [[189 413]]

 [[189 438]]

 [[188 439]]

 [[163 439]]

 [[162 438]]]"
2,"[[[961 412]]

 [[962 411]]

 [[988 411]]

 [[989 412]]

 [[989 438]]

 [[988 439]]

 [[962 439]]

 [[961 438]]]"
2,"[[[508 409]]

 [[509 408]]

 [[542 408]]

 [[543 409]]

 [[543 442]]

 [[542 443]]

 [[509 443]]

 [[508 442]]]"
2,"[[[707 408]]

 [[708 407]]

 [[743 407]]

 [[744 408]]

 [[744 443]]

 [[743 444]]

 [[708 444]]

 [[707 443]]]"
2,"[[[307 408]]

 [[308 407]]

 [[343 407]]

 [[344 408]]

 [[344 443]]

 [[343 444]]

 [[308 444]]

 [[307 443]]]"
2,"[[[806 407]]

 [[807 406]]

 [[843 406]]

 [[844 407]]

 [[844 443]]

 [[843 444]]

 [[807 444]]

 [[806 443]]]"
2,"[[[756 407]]

 [[757 406]]

 [[794 406]]

 [[795 407]]

 [[795 444]]

 [[794 445]]

 [[757 445]]

 [[756 444]]]"
2,"[[[606 407]]

 [[607 406]]

 [[644 406]]

 [[645 407]]

 [[645 444]]

 [[644 445]]

 [[607 445]]

 [[606 444]]]"
2,"[[[256 407]]

 [[257 406]]

 [[293 406]]

 [[294 407]]

 [[294 443]]

 [[293 444]]

 [[257 444]]

 [[256 443]]]"
2,"[[[855 406]]

 [[856 405]]

 [[894 405]]

 [[895 406]]

 [[895 444]]

 [[894 445]]

 [[856 445]]

 [[855 444]]]"
2,"[[[205 406]]

 [[206 405]]

 [[244 405]]

 [[245 406]]

 [[245 444]]

 [[244 445]]

 [[206 445]]

 [[205 444]]]"
2,"[[[  5 406]]

 [[  6 405]]

 [[ 45 405]]

 [[ 46 406]]

 [[ 46 445]]

 [[ 45 446]]

 [[  6 446]]

 [[  5 445]]]"
2,"[[[419 370]]

 [[420 369]]

 [[431 369]]

 [[432 370]]

 [[432 381]]

 [[431 382]]

 [[420 382]]

 [[419 381]]]"
2,"[[[518 369]]

 [[519 368]]

 [[531 368]]

 [[532 369]]

 [[532 381]]

 [[531 382]]

 [[519 382]]

 [[518 381]]]"
2,"[[[967 368]]

 [[968 367]]

 [[983 367]]

 [[984 368]]

 [[984 383]]

 [[983 384]]

 [[968 384]]

 [[967 383]]]"
2,"[[[567 368]]

 [[568 367]]

 [[582 367]]

 [[583 368]]

 [[583 382]]

 [[582 383]]

 [[568 383]]

 [[567 382]]]"
2,"[[[466 367]]

 [[467 366]]

 [[483 366]]

 [[484 367]]

 [[484 383]]

 [[483 384]]

 [[467 384]]

 [[466 383]]]"
2,"[[[765 366]]

 [[766 365]]

 [[784 365]]

 [[785 366]]

 [[785 384]]

 [[784 385]]

 [[766 385]]

 [[765 384]]]"
2,"[[[914 365]]

 [[915 364]]

 [[936 364]]

 [[937 365]]

 [[937 386]]

 [[936 387]]

 [[915 387]]

 [[914 386]]]"
2,"[[[714 365]]

 [[715 364]]

 [[735 364]]

 [[736 365]]

 [[736 385]]

 [[735 386]]

 [[715 386]]

 [[714 385]]]"
2,"[[[363 364]]

 [[364 363]]

 [[386 363]]

 [[387 364]]

 [[387 386]]

 [[386 387]]

 [[364 387]]

 [[363 386]]]"
2,"[[[862 363]]

 [[863 362]]

 [[887 362]]

 [[888 363]]

 [[888 387]]

 [[887 388]]

 [[863 388]]

 [[862 387]]]"
2,"[[[259 360]]

 [[260 359]]

 [[291 359]]

 [[292 360]]

 [[292 391]]

 [[291 392]]

 [[260 392]]

 [[259 391]]]"
2,"[[[159 360]]

 [[160 359]]

 [[190 359]]

 [[191 360]]

 [[191 390]]

 [[190 391]]

 [[160 391]]

 [[159 390]]]"
2,"[[[658 359]]

 [[659 358]]

 [[692 358]]

 [[693 359]]

 [[693 392]]

 [[692 393]]

 [[659 393]]

 [[658 392]]]"
2,"[[[308 359]]

 [[309 358]]

 [[342 358]]

 [[343 359]]

 [[343 392]]

 [[342 393]]

 [[309 393]]

 [[308 392]]]"
2,"[[[  8 359]]

 [[  9 358]]

 [[ 41 358]]

 [[ 42 359]]

 [[ 42 391]]

 [[ 41 392]]

 [[  9 392]]

 [[  8 391]]]"
2,"[[[807 358]]

 [[808 357]]

 [[842 357]]

 [[843 358]]

 [[843 392]]

 [[842 393]]

 [[808 393]]

 [[807 392]]]"
2,"[[[207 358]]

 [[208 357]]

 [[242 357]]

 [[243 358]]

 [[243 392]]

 [[242 393]]

 [[208 393]]

 [[207 392]]]"
2,"[[[ 57 358]]

 [[ 58 357]]

 [[ 92 357]]

 [[ 93 358]]

 [[ 93 392]]

 [[ 92 393]]

 [[ 58 393]]

 [[ 57 392]]]"
2,"[[[606 357]]

 [[607 356]]

 [[643 356]]

 [[644 357]]

 [[644 393]]

 [[643 394]]

 [[607 394]]

 [[606 393]]]"
2,"[[[106 357]]

 [[107 356]]

 [[143 356]]

 [[144 357]]

 [[144 393]]

 [[143 394]]

 [[107 394]]

 [[106 393]]]"
2,"[[[619 320]]

 [[620 319]]

 [[630 319]]

 [[631 320]]

 [[631 330]]

 [[630 331]]

 [[620 331]]

 [[619 330]]]"
2,"[[[118 319]]

 [[119 318]]

 [[132 318]]

 [[133 319]]

 [[133 332]]

 [[132 333]]

 [[119 333]]

 [[118 332]]]"
2,"[[[217 318]]

 [[218 317]]

 [[233 317]]

 [[234 318]]

 [[234 333]]

 [[233 334]]

 [[218 334]]

 [[217 333]]]"
2,"[[[ 16 317]]

 [[ 17 316]]

 [[ 34 316]]

 [[ 35 317]]

 [[ 35 334]]

 [[ 34 335]]

 [[ 17 335]]

 [[ 16 334]]]"
2,"[[[565 316]]

 [[566 315]]

 [[585 315]]

 [[586 316]]

 [[586 335]]

 [[585 336]]

 [[566 336]]

 [[565 335]]]"
2,"[[[265 316]]

 [[266 315]]

 [[284 315]]

 [[285 316]]

 [[285 334]]

 [[284 335]]

 [[266 335]]

 [[265 334]]]"
2,"[[[165 316]]

 [[166 315]]

 [[184 315]]

 [[185 316]]

 [[185 334]]

 [[184 335]]

 [[166 335]]

 [[165 334]]]"
2,"[[[663 314]]

 [[664 313]]

 [[686 313]]

 [[687 314]]

 [[687 336]]

 [[686 337]]

 [[664 337]]

 [[663 336]]]"
2,"[[[513 314]]

 [[514 313]]

 [[537 313]]

 [[538 314]]

 [[538 337]]

 [[537 338]]

 [[514 338]]

 [[513 337]]]"
2,"[[[413 314]]

 [[414 313]]

 [[437 313]]

 [[438 314]]

 [[438 337]]

 [[437 338]]

 [[414 338]]

 [[413 337]]]"
2,"[[[812 313]]

 [[813 312]]

 [[837 312]]

 [[838 313]]

 [[838 337]]

 [[837 338]]

 [[813 338]]

 [[812 337]]]"
2,"[[[462 313]]

 [[463 312]]

 [[487 312]]

 [[488 313]]

 [[488 337]]

 [[487 338]]

 [[463 338]]

 [[462 337]]]"
2,"[[[911 312]]

 [[912 311]]

 [[939 311]]

 [[940 312]]

 [[940 339]]

 [[939 340]]

 [[912 340]]

 [[911 339]]]"
2,"[[[311 312]]

 [[312 311]]

 [[338 311]]

 [[339 312]]

 [[339 338]]

 [[338 339]]

 [[312 339]]

 [[311 338]]]"
2,"[[[ 61 312]]

 [[ 62 311]]

 [[ 89 311]]

 [[ 90 312]]

 [[ 90 339]]

 [[ 89 340]]

 [[ 62 340]]

 [[ 61 339]]]"
2,"[[[759 310]]

 [[760 309]]

 [[791 309]]

 [[792 310]]

 [[792 341]]

 [[791 342]]

 [[760 342]]

 [[759 341]]]"
2,"[[[707 308]]

 [[708 307]]

 [[743 307]]

 [[744 308]]

 [[744 343]]

 [[743 344]]

 [[708 344]]

 [[707 343]]]"
2,"[[[856 307]]

 [[857 306]]

 [[893 306]]

 [[894 307]]

 [[894 343]]

 [[893 344]]

 [[857 344]]

 [[856 343]]]"
2,"[[[356 307]]

 [[357 306]]

 [[393 306]]

 [[394 307]]

 [[394 343]]

 [[393 344]]

 [[357 344]]

 [[356 343]]]"
3,"[[[955 306]]

 [[956 305]]

 [[994 305]]

 [[995 306]]

 [[995 344]]

 [[994 345]]

 [[956 345]]

 [[955 344]]]"
3,"[[[124 270]]

 [[125 269]]

 [[126 270]]

 [[128 270]]

 [[130 272]]

 [[130 274]]

 [[131 275]]

 [[130 276]]

 [[130 278]]

 [[128 280]]

 [[126 280]]

 [[125 281]]

 [[124 280]]

 [[122 280]]

 [[120 278]]

 [[120 276]]

 [[119 275]]

 [[120 274]]

 [[120 272]]

 [[122 270]]]"
3,"[[[274 269]]

 [[275 268]]

 [[276 269]]

 [[278 269]]

 [[281 272]]

 [[281 274]]

 [[282 275]]

 [[281 276]]

 [[281 278]]

 [[278 281]]

 [[276 281]]

 [[275 282]]

 [[274 281]]

 [[272 281]]

 [[269 278]]

 [[269 276]]

 [[268 275]]

 [[269 274]]

 [[269 272]]

 [[272 269]]]"
3,"[[[ 24 268]]

 [[ 25 267]]

 [[ 26 268]]

 [[ 28 268]]

 [[ 32 272]]

 [[ 32 274]]

 [[ 33 275]]

 [[ 32 276]]

 [[ 32 278]]

 [[ 28 282]]

 [[ 26 282]]

 [[ 25 283]]

 [[ 24 282]]

 [[ 22 282]]

 [[ 18 278]]

 [[ 18 276]]

 [[ 17 275]]

 [[ 18 274]]

 [[ 18 272]]

 [[ 22 268]]]"
3,"[[[724 267]]

 [[725 266]]

 [[726 267]]

 [[728 267]]

 [[729 268]]

 [[730 268]]

 [[732 270]]

 [[732 271]]

 [[733 272]]

 [[733 274]]

 [[734 275]]

 [[733 276]]

 [[733 278]]

 [[732 279]]

 [[732 280]]

 [[730 282]]

 [[729 282]]

 [[728 283]]

 [[726 283]]

 [[725 284]]

 [[724 283]]

 [[722 283]]

 [[721 282]]

 [[720 282]]

 [[718 280]]

 [[718 279]]

 [[717 278]]

 [[717 276]]

 [[716 275]]

 [[717 274]]

 [[717 272]]

 [[718 271]]

 [[718 270]]

 [[720 268]]

 [[721 268]]

 [[722 267]]]"
3,"[[[824 266]]

 [[825 265]]

 [[826 266]]

 [[829 266]]

 [[834 271]]

 [[834 274]]

 [[835 275]]

 [[834 276]]

 [[834 279]]

 [[829 284]]

 [[826 284]]

 [[825 285]]

 [[824 284]]

 [[821 284]]

 [[816 279]]

 [[816 276]]

 [[815 275]]

 [[816 274]]

 [[816 271]]

 [[821 266]]]"
3,"[[[324 266]]

 [[325 265]]

 [[326 266]]

 [[329 266]]

 [[334 271]]

 [[334 274]]

 [[335 275]]

 [[334 276]]

 [[334 279]]

 [[329 284]]

 [[326 284]]

 [[325 285]]

 [[324 284]]

 [[321 284]]

 [[316 279]]

 [[316 276]]

 [[315 275]]

 [[316 274]]

 [[316 271]]

 [[321 266]]]"
3,"[[[524 265]]

 [[525 264]]

 [[526 265]]

 [[529 265]]

 [[530 266]]

 [[531 266]]

 [[534 269]]

 [[534 270]]

 [[535 271]]

 [[535 274]]

 [[536 275]]

 [[535 276]]

 [[535 279]]

 [[534 280]]

 [[534 281]]

 [[531 284]]

 [[530 284]]

 [[529 285]]

 [[526 285]]

 [[525 286]]

 [[524 285]]

 [[521 285]]

 [[520 284]]

 [[519 284]]

 [[516 281]]

 [[516 280]]

 [[515 279]]

 [[515 276]]

 [[514 275]]

 [[515 274]]

 [[515 271]]

 [[516 270]]

 [[516 269]]

 [[519 266]]

 [[520 266]]

 [[521 265]]]"
